Gene Name,S1_MS1 precursor area,S10_MS1 precursor area,S11_MS1 precursor area,S12_MS1 precursor area,S13_MS1 precursor area,S14_MS1 precursor area,S15_MS1 precursor area,S16_MS1 precursor area,S17_MS1 precursor area,S18_MS1 precursor area,S19_MS1 precursor area,S2_MS1 precursor area,S20_MS1 precursor area,S21_MS1 precursor area,S22_MS1 precursor area,S23_MS1 precursor area,S25_MS1 precursor area,S26_MS1 precursor area,S27_MS1 precursor area,S28_MS1 precursor area,S29_MS1 precursor area,S3_MS1 precursor area,S30_MS1 precursor area,S31_MS1 precursor area,S32_MS1 precursor area,S33_MS1 precursor area,S34_MS1 precursor area,S35_MS1 precursor area,S36_MS1 precursor area,S37_MS1 precursor area,S38_MS1 precursor area,S4_MS1 precursor area,S5_MS1 precursor area,S6_MS1 precursor area,S7_MS1 precursor area,S8_MS1 precursor area,S9_MS1 precursor area
CLTCL1,NA,NA,95115455.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673109306.2,NA,NA,NA,NA,NA
SAP130,421955635.3,389681445.7,341353548.1,356460114.3,428251411.4,500333516.2,426543228.1,360064029.4,405382144,397951687.6,290594121.4,458405553.1,272121059.9,481755639.9,459839926.7,664622810.9,378913586.7,356338370.5,1018852481,684186892.7,380242486.4,408087807.4,306712819.3,447849465,689774144.2,74091549.48,392551684.4,339688924.3,411199248.2,622861070.6,268778995.5,178738410.9,396103189.2,836552574,302680465,4826779283,1501445961
RDX,5631953548,8361871052,10095631428,10480869262,3720005706,10245112886,6788324485,10232376336,8201046500,8136170615,7111388394,3050172587,4401163407,10583754729,8879818277,11075284511,6223665913,9056073844,4925967118,11072878595,12422347696,7323909861,11562572959,3971712481,10356857460,6415733914,12640409197,4356738482,6273546756,9090661911,8671471274,8706851831,5620981561,7515100859,7193899107,7248103085,9322207032
SPECC1L,1128415046,981666742.3,1358650210,1062541142,1032870321,1116463196,1269294115,1165122367,1081213155,979973056.3,1997057815,1327196721,790855620.2,1782050510,1388231657,2049232222,1541554261,1956332713,1963773105,1069929798,1945571991,949237618.9,1673055952,1528058724,1357307019,702333280.3,983552338.6,715658814.9,635403804.1,1744437966,1838598436,883340759.2,867194252.9,1807399765,1259451750,1252895095,6239485018
FLNA,50732040452,45512510267,64655268416,50843028482,48235741160,46795358371,52681859434,52091277755,54029161483,43399277246,66822527802,46344057569,51358801766,55470644437,45147015370,47935999793,50614461693,72431717151,38865079665,29761748055,65841641948,58434578758,62304049641,56196453704,53307279401,37262975652,45151483948,27747054150,30998543162,44637506127,43444685826,56964616165,40917355086,60622424345,45657119334,65437838727,45416358553
FLNB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210371959.9,341140070,NA,NA,NA,NA,198678908.3,183670332.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOPC,279704314.5,705787959,550379636.6,848807379.6,748980166.3,7752723087,729033096.7,469362902.1,788615108.4,639320638.4,786930812.4,476398273.6,151298816.9,971918588.9,810974757.7,970187131.4,603439382,821205124.8,983582081.9,1565065655,3332682568,154996295.5,948053411.8,941631722.6,999540810.4,617487483.2,788081973.4,864528535.5,1117960990,871978988.7,636917878.7,479175445.8,463796323.7,838816233.2,639862515.8,747801686.6,806934981.2
RRM2B,832727647.9,1434626626,1262945768,968408858.6,951639697.5,696392238.2,1227244692,1261232134,1303593443,1041388981,2578271314,1082002786,NA,1025315269,886089817.4,691120885,353825761.1,413720628.8,219684719.7,343012433,1381107188,906974543.5,993238289.8,802266231.8,621743179.4,437875434.5,415503045.8,720808495.3,321516825,1277850913,1102922129,1465112127,331370994.2,232958119.2,1534591306,1371286995,1807000976
RRM2,471577212.8,193736858.3,NA,144452994.3,609374232.6,679741826.6,154865452.4,204305987.2,415815040.2,607442816.2,128687583.8,335964958.2,NA,995500042,621977423.1,682771511.3,664230496.6,950118352.7,988111345.6,1764759549,759336645.1,NA,352695483.7,551608844.1,454002501.1,940787949.1,450413541.5,759765770.3,1219889008,1090791629,650929830.8,NA,1324025174,2272958857,NA,NA,422581969.5
CTIF,175055666.8,321476040.1,322845646,279803134.3,253741224,165209384.3,201169373.6,405753484.9,382264684,272392459.6,439296527,271586010.3,NA,303253417.9,220220269.8,223978604.7,150405742.1,7228806886,180426735.6,146792261.6,152492656.6,NA,275373091.2,276146531,237335650.8,216363107.5,266315660.6,136572783.4,NA,147034716,271459633.8,407195568,201061490.5,234240885.6,323772442.4,432837439.4,192380285.2
UBQLN1,4670068282,7194406540,6723829494,4954035477,4995114451,5750286794,5277422032,3702056507,6258361435,4806192881,6301903513,7787800090,NA,5031727677,5255370787,5853308075,4208448932,6386201059,7195902992,6304796282,5188884334,5824385379,6297660621,5135030488,5343723907,4342924606,5769553566,2997377534,2598911201,3259605103,2554161023,6249495002,898520883.1,2950541426,5108686034,8158931342,6752184724
C12orf29,185507356,130954186.9,581101416.6,172152134.1,172998763.8,260191151.4,224853287.4,655945815.9,342023431.7,953963128.1,264449280.4,239987658.2,202866883,683145412.5,503701443.5,313567095.3,364249439.5,682218200.4,866913243.5,560428486.9,482418822.6,292924903.7,218985928.8,787533179.7,480155062.8,276080013.9,311566768,501788370.8,1095749491,394591668.8,772762324.5,304183256.3,371213993.8,425024896.2,140938058.4,3132462988,193904180.1
SV2A,155029732.1,NA,189879267.4,248483608,NA,163589378.9,220444141.2,194189943.2,NA,NA,921487641.9,153006051.6,NA,NA,NA,NA,NA,NA,462161789.3,473106983.6,87029659.76,287376181,NA,149798450.9,NA,NA,NA,107894709.1,136597896.3,NA,NA,196476846.3,998583583.6,NA,449459535.3,343029817.4,NA
NT5DC2,831303222.5,1408045290,NA,838717878.4,1733068245,1445008318,950320497.3,578215817.2,1713428954,828747755.1,259493235.6,908898665.4,NA,1293531684,1278603274,1127027720,767978441,994139357.4,918464372.3,912011123.3,573504768.2,632349242.3,1507080164,1157873909,864309043.1,793031878.8,844945130.3,739413690.4,822417609.6,845900894.5,689819954.5,625924711.9,802615282.2,572392177.5,192586396.4,734184891.1,1085243968
CD44,14863946565,15506013048,17799788160,9742364309,14851619171,14993992516,17052674242,14621164913,23889781501,20650916003,18017935243,14796472893,1760500791,17421429684,14349151388,8291120558,4171924312,2905984347,3078806857,1588008369,14482305129,17144862661,11930602375,12088480211,10335554855,8512383826,11853176331,4210649612,3285081003,18629211490,17249680891,15445199689,9379823298,9051746637,20113552842,24352860481,15472975583
USP7,2214933155,56398630848,2331468517,1840162657,2919668305,2396584504,2046001778,1954857118,3608028135,1979730315,1866085442,2845330532,1361218626,2050727391,1939201166,2430374125,1466081528,2299515128,1973819154,2877926949,12682324454,2570215659,2467993697,3028836502,2863184779,1588089195,3799762116,1679310255,3890512468,2187698123,1987742713,3036194390,2391989887,2275639597,1911585407,2819250005,2960650358
MPST,5295231729,5326361918,5949229196,4247305397,3793499235,4609619782,4473975472,4025562662,4901184213,4364765485,3504850500,5459773062,NA,4676866333,4895242587,5417176759,3637695044,6249426542,6107642773,4931571699,5542537592,5196542153,5792241625,5786699280,5188190104,3228736120,4747844433,3768445039,3600302587,3549104880,2939558306,5284457259,4024222420,4805870518,7018029386,7572153902,4953132319
CROT,164192450.4,1005961797,678740440.1,955374699.8,957799935.9,179006108.8,371063148,344487512.3,532372760.1,509917265.4,NA,207995246.4,NA,210275828.4,105417889.2,202716955.4,NA,198085237.5,104543838.2,197162671.7,776967494.9,97750402.25,901428794.9,524773120.9,423083380.3,281100694.5,417666410.2,151939371.7,NA,227834657.6,268278131.8,207655759.4,197909449.9,247078303,222848305.4,322113505.7,636104089.6
TMEM87B,1080672053,341994721.4,695146197,283130573.6,264286220.2,251608087.3,342667995.3,249914054.5,370275070.9,305292974.8,305674797.5,640312526.4,225467996.2,183657780.8,203713947.9,362831517.7,266967594.1,444645144,213775731.6,282889081.9,412188350.6,320754992.3,466921040.8,343725739.1,235781208.3,NA,886131247.7,145012026.2,NA,181958773,202342960.9,1142853276,322037506.6,307001206.1,475761349.3,423303660.3,295745879.9
TCAF1,772131010,431704752.3,367665358.1,2570636805,1272145021,1090291562,843570521.7,733856007.7,931115154.9,631002314,724092884.7,1077422205,1449416939,2654383900,2018807314,1496208415,822173316.5,1345959752,1439327349,2712958740,2994855592,710416012.4,1061764053,1446494363,2834658454,1795507646,3223366711,1316511637,1499076294,1407109533,1461068461,518382514.8,2233327707,3289988528,636016790.8,776743643.3,763833692.5
OFD1,58567051.41,NA,NA,NA,NA,73344361.16,1974757703,84657602.96,NA,79038707.82,101167282.5,NA,NA,NA,NA,NA,NA,100880489.6,174041360.5,NA,91880419.11,138448567.5,NA,NA,NA,NA,NA,66076327.04,NA,NA,NA,121654855.5,NA,NA,69712362.03,168503445.5,NA
ERI3,568314529,500674147.2,342927790.7,733404435.5,568094206.1,545706418.6,740528516.1,456046862.3,843960571.8,541979367.6,688974179.7,748303837.7,NA,793941005.4,638850451.7,624142676.1,286293979,520646833.9,349025313.2,900613280.2,572677707.1,680037677.9,627737175.4,568003048.4,501739760.1,326728971.6,611736811.2,84049353.38,690148557,503896637.2,419429427,638382249.5,NA,919539061,NA,NA,528019543.9
RPS29,7005347865,5524068453,5990184741,5051351465,8499877108,6430028165,3884606926,3163926933,3503753736,2843412138,5102928657,7873256000,NA,8492283104,3360080028,7161484034,4530900441,11549546980,7602114339,7036576324,10621511097,7625839795,6600645416,11249965628,8667593500,4074645613,10741018812,2908391274,4892034907,4848374449,5925165371,7513412288,6377564071,7885817507,7698588591,8075400009,3500055302
IPO5,14302194029,11710797701,15443401125,10876843880,12884173714,14937819816,14209865517,10655351817,13752633038,11652441495,15539345551,16163391551,5849335343,14149346199,12824009804,17119324937,10827689271,16634059498,16497439482,14869792729,15829195118,16140995738,13424602474,12980054440,11319589311,9237471219,12469212376,12286946342,9760145331,12197407372,9354202919,15035787813,11966433773,19121672067,17778991327,20774438555,11225922597
GLUD1,12882476553,13214592274,12674614225,11302496872,12121523159,11788979610,10976194681,7144461834,13749732117,11938030060,11074435039,13604327693,273227651.3,11815401887,10358070137,8981886467,6264300293,10642272898,9934467009,12802310482,12177962350,11491412000,11838573361,11095385680,9514730377,7575804377,11727655662,9226030155,7430443978,9055979858,10270664545,11131152053,10575833044,11767419971,12821676249,18127141764,13483995652
MRPL30,4084638674,1507999538,2038570809,1243246057,2062519181,1780292653,2100930811,1795520289,1268485865,989256711.7,2466336269,1398768404,1939257065,2281161618,1934394005,2239765873,1405609173,2167544891,2537316810,2005113645,1930527169,1876731243,1976448877,2020756570,1913972408,2544104199,2248102189,2196030527,1773589991,1997633090,1338744812,2083096178,1378759579,2296785449,2747127914,3083306931,1227609898
LDHA,57199580437,61164960167,50627335026,46435609099,49427997158,34703182329,29901980948,47096068439,58703789867,54937307276,41222699782,60862048720,3035778129,39321435944,26000811221,38335417218,19457170242,46641317153,25923573835,26147436643,43797969377,53152013238,38992946142,30414515528,42656280361,26623315520,41426318805,32595106483,45466714572,69824661373,45978482010,54403042259,53779599449,57239254319,47367407336,55660171761,64556114723
TAGLN2,11712549069,20508778311,26302217044,22508886174,11500207769,14018032434,13528381192,18953360049,23126877310,19319827340,11023041576,11695440082,3044052694,14507003005,10058311666,11169937377,13426888673,13278501397,11086559707,7396216312,20933118697,13506561953,15093852779,11969399919,13773539784,13249030543,14538072013,7234446663,4164473752,15151008204,9881670216,14689908249,6734860990,11823702453,15754429013,18169234782,19282985352
H2BC26,NA,NA,1498038692,NA,NA,1730199593,1215980275,NA,NA,1233294924,NA,NA,NA,NA,NA,2365149439,1321156267,1883577310,3168849150,2463628226,1705371005,931637086.7,NA,2101620884,1770588587,1931458743,2706506575,2236135132,2423564028,1584048932,1735371132,NA,NA,NA,NA,1772353817,NA
H2BC19P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185591932.1,NA,NA,NA,NA,NA,NA,NA,NA,175961696.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TOP2B,642105651.1,794543552.4,326825523.9,624253186.1,1579596811,818702265,787362357.4,776372872.8,832846888.1,876576022.8,410919394.7,596119606.9,344375691.7,862278899.7,869787408.1,1404890102,620663472.5,1178567381,843940289.8,1945820025,1320678645,298992963.4,1049883362,1805663874,1180660310,455257177.5,1888600811,1219790486,1096303677,3893825403,1734391634,317001354.5,1610489034,602234451.3,457354787.1,579820647.4,755986109.7
TOP2A,2360456934,205810553.5,NA,393645797,1629607183,947211018.7,176939733.6,306720456.4,748690400.7,999841368.7,281070791.3,732469405.4,NA,861475241.4,1064350886,1226073937,2047699460,1609776601,2103452635,3267628518,1256164807,67625142.18,584324671.7,2157354590,655110057.7,1860900873,769738701.6,1467526336,1808394029,651425878.6,854988767.5,967134261,764050577.4,521546958.3,992281216.5,NA,1633836729
PDXDC1,1317102766,12409507625,2030715360,2283380457,1208072592,1158122936,1731696422,2292280589,1453594156,1653550378,1041200268,1399733488,740446375.2,2334103532,1334407085,10877110866,1110829391,1635383240,1969986750,1601915424,5783831989,1552889468,2034761584,1845922626,1507546050,1458849987,1689321283,914482028.4,924957333.6,890039229.5,944663640,1632165284,10022869232,1339774257,2720200623,1958558271,11361534321
GBF1,2072067014,2961483617,1711486805,1773921388,2193182834,2000351009,1851306944,1830342528,2324824649,1933199972,1507270708,2123148774,NA,2540311343,2070689680,2309907816,1453698188,1576701646,1603792095,1669833254,1697207687,2296384128,1707725584,1864516597,2544634465,1473061403,2385763728,1316030387,1428073891,1852669344,1644758232,2013749915,1562717475,2180085669,1711646075,2849331380,2127766336
UGGT1,2975632300,3101249263,12170730129,12417978118,3112412446,2806830224,3082498851,2868501834,3393276103,2890992335,3632943654,5651188094,381601295,6057119027,3007957213,3164119082,1790606120,2373153217,3155337129,3607585356,3630334361,4015757019,2905584328,2469152461,2164580855,2206125939,3478214729,3214366429,2885087136,2831978975,2498316756,3278967704,4185962109,5489203999,3445375663,9624026942,3080266896
EIF4G1,3998500554,NA,3734971843,3909043276,NA,NA,3961947414,3189559795,NA,NA,NA,3555946545,2071758027,3909178349,NA,NA,NA,930236698.5,NA,NA,4506768774,NA,4098823895,NA,NA,NA,NA,NA,NA,NA,2969973209,NA,NA,4083179784,4380264967,NA,NA
EIF4G1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1231348406,308521917.9,NA,NA,NA,1705399800,NA,NA,NA,NA,1666716675,NA,NA,NA,NA,NA,NA,NA,NA,NA,766069870.2,NA,33655327.69,2265427546,NA
EIF4G3,695135907.6,3513704788,2772860902,765917847.9,3557346157,3737317017,724786374.9,1463148750,1028284958,3121174402,1825124730,1160977713,110480906.7,718665622.1,2548055987,791514250.4,4407628995,703761670.2,3511613304,1222351336,679334369.3,4378885071,1385690456,672111259.6,648796187.3,662663735.1,654606543.4,340542257.3,535589914,596281293.7,493303736.1,2648262681,3196432280,2926901719,738215377.5,1228987343,4712250968
SCRN1,11031176535,11608136000,10769925369,11146342785,11563978949,11658570409,11653964830,12118953414,11825998472,6655466240,12811496547,13130700583,456752313.4,13547858856,3914267036,11034721460,7859284005,6240018038,10769849355,8336273727,9787121843,9802605162,10367733478,7943279495,10113821905,9561073319,8162710380,6706041341,8894250388,9239916833,8959773425,12624992467,5846672655,13341777458,8385928119,14366564824,10548011680
ISYNA1,7833369992,7237575492,6030694978,8361877834,8859857060,8734652335,6038867293,5646912757,5409510675,3248869993,5220585669,7055373886,13717896.57,8882980760,7523789436,8155946752,4272002739,5904263604,6179620915,4976811552,6689671084,5448703578,7262456005,9761292358,10842311970,8644080951,10409173060,8203974618,7078045296,7342920840,5652864702,4212469391,6851171921,12847315626,4556248935,5915437516,7528177319
NUP54,2914592869,2500334504,2177884250,1572444284,2296843884,2371824973,2067159836,5582597324,1983627585,1739585498,1972416204,2661389488,103200455.1,1179536617,1400734250,2406628309,1735903733,1908964646,2053496171,3235473277,3897695065,2567179318,2749206164,2666286459,2687383457,1716315918,1576119503,1470223914,1810120817,1728243781,1515403515,3146297052,1749672664,3517260958,3315788612,3400199445,1989722307
NPEPL1,460997013.1,488691766.7,1840098726,684281526.9,379950212.7,2021485702,643795649.1,514000296.8,1839346327,764630537.7,631510881.4,523386241.5,NA,2307600934,723290749.6,539806496.7,303543690.5,591386183.5,264731328.9,418402078.9,616796178.3,552325927.3,877070288,490503974.9,392921630,304627654.8,537298903,213195577.7,238430853.7,400599709.7,721623628.5,1575764522,1300364272,454088302.3,448796135.9,2447862004,468758917.6
HM13,3051056333,2230754084,1142328647,1236945255,1857318629,1498820129,1189635603,1139424620,2614335605,2105855735,1793717958,2761908413,NA,1656682761,1694832913,1849609508,1777997104,1167969040,2812411938,1676914187,2425775836,1694529685,1327869255,1461086079,2257078729,252360030.3,1686468418,932374807.7,1064525847,262334843.7,1127508761,1481531045,1940277895,2559568888,1757464863,2562420837,2166692357
HM13,79914652.09,1097434839,489324958.1,651359619.6,1005422468,804547165.5,767747140.3,612065368.1,734795170,658869573.6,313303486.4,NA,NA,1431205797,638705490.1,728405250.1,201964819.8,NA,NA,NA,822593216.3,747572792.8,NA,518525705.8,NA,143197482.2,191343473.7,695204630.7,NA,452549568,272577910.2,867493125.5,417777298.2,478492506.1,905538727.6,1425312558,529220601.5
PGD,49725865211,52406934622,60165139426,44937907370,39476985487,41458538161,51691200514,36258852450,55813799564,58109006163,75257490152,38742138057,15969858590,64986730415,56778291296,47836924557,45458703879,58822513119,69493935360,88714883873,44867501150,71568089649,46317206456,58491789527,37196192078,37122283265,43502786213,36248373201,31195347122,48531843826,43282438753,68409740956,28830238624,27990972914,69423809712,76762136328,44600060895
ZFP91,420917707.7,178811629,353817108.7,526444105.8,195937134.4,149016963.2,186128568.2,363324345.1,352397205.9,131157523.9,166716407.7,116165775.7,199164374.2,167354476.4,178376703.9,682241738.8,NA,111664403.7,355646666.3,1086197417,621083164.6,158595993.1,332919745.8,1050469033,502748811,NA,165909690.7,829344119.5,915131955.2,767772723.6,878339757.2,223851521.8,126541442.5,116235845.4,365117129.4,348507892.6,115162860.4
ZNF257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143050889.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNF738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282872314.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNF254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404365385.6,NA,NA,NA,NA,NA,NA,NA
ZNF30,NA,NA,NA,NA,NA,35049204.71,NA,NA,1244727227,761855250.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNF286A,NA,NA,NA,NA,NA,NA,NA,NA,NA,124525170.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285056736.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNF195,817436879.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11045973069,91051126.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68722575.33,NA,162532307.5,NA,NA,NA
ZNF789,NA,NA,NA,NA,NA,NA,NA,339680689.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZSCAN26,505023189,NA,NA,NA,517795548.7,NA,NA,NA,NA,NA,NA,609821842.1,NA,NA,NA,NA,NA,NA,NA,202033808.5,NA,NA,NA,NA,125665600.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZFP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50058969.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106908444.3,84309275.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNF614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265354755.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZFP37,157140670.8,NA,NA,NA,65065324.15,66743419.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936995229.9,NA,NA,NA,NA,65996877.06,NA,NA,NA,NA,NA,NA,84365945.38,NA
ZNF568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228904545.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNF300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,784781463.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNF93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105759299.2,153049898.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNF615,NA,NA,1005726127,NA,NA,NA,NA,NA,NA,769706774.7,NA,NA,NA,NA,NA,617908987.6,NA,NA,219769306.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1062090658,NA,NA,NA,NA,NA
ZNF460,136924743.4,48684798.4,NA,NA,226036929.3,251028273.4,NA,NA,NA,NA,22302050.14,NA,NA,NA,NA,NA,NA,488869126.1,29245326.87,NA,514654026.7,330295293.2,NA,309153916.3,NA,NA,NA,NA,NA,NA,NA,66148732.09,NA,149539216.8,468449290.9,NA,191381866.7
NCF2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1853982132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DCTN1,5927733141,4514614858,5464483094,5309361829,4000458003,5420401916,6055731182,5471721206,4625613039,4468503739,6095029922,6118987343,149434626.5,6013384796,6065233740,6585567055,4444938706,6286949921,6198160549,6268980155,6412171958,6325705186,6042687796,6641344079,6421544568,4397049136,5685623718,4162990096,4739029954,5017551417,3510677196,8456859148,3755775706,8461689746,6233534718,8597262671,5125214424
ATP2A2,6545902013,6682353943,6424061426,8462614967,7508474187,8425031264,6651337212,4924620110,10339318968,6061343072,4967495263,8261272459,2575914700,7926629493,6414021974,7620462576,4479885947,6181917279,5041979226,6675950601,6096657188,6499922911,7294991377,7046686787,6033542227,5710647632,8608969032,8261117945,5898670028,9626237892,6929999761,6723949670,12615906795,6576293749,6708986450,8950376778,6309163319
CTNND1,4878480194,6987588727,12357870398,5521149668,9360045726,6140825523,4383040940,9615095364,6273777772,6526568802,11594192015,5473495380,2359555767,16851002008,4633253589,12531517777,8058768122,12485740111,6070135094,11044264992,5812056034,5341652024,11039106139,7784210108,5493107516,10796727682,13611285259,8834664103,9924554219,12401692474,9786912404,7183097055,5550616215,7573199967,7840559388,7970242236,5733138584
ELOB,4668941717,5982279049,5979321845,5028109356,6297749830,5676177385,6349452903,6369067923,6507303304,5921553045,6628236534,4609959853,NA,7570762423,7093926252,6563504992,4168447798,6155559909,7679212316,5956172633,5544690885,4752557367,6018346530,4658161418,6624592017,5169873606,6601460583,3900536130,6775582379,7237028565,5878711471,5629859219,4644667171,7614444014,5923474839,8249406581,6096928846
HDHD5,2883591170,2669786890,2941776295,2517273256,2420219905,2876521517,1930708312,2347967493,2562925143,2337742355,4314267279,2810410916,2667080376,3658210482,3270473806,2733947293,1754562707,1892792026,2772250515,3675431084,6022454046,3709875056,2378235749,3290949320,1977297007,1763592264,2824953899,1277421973,2243334784,2118013056,1962087463,3950898793,2013958268,2829796558,3364191394,3984972421,3270274973
SRSF10,2293705303,2831286962,2559174097,1072223478,2467856967,7043272688,2561859967,2243595387,2716129278,2310799260,3226443915,2615332170,3299044662,2938989566,2752273804,4743375824,2152179772,3473434829,4360011833,3881626971,5506802582,2741379222,5191157836,3641763323,5200047838,2195312622,5631847962,4968614936,4137547365,2276132699,1959006913,3060246370,3293953301,2061257209,2522891951,3509888053,2063861247
RBBP4,9003721835,12278446453,11447662937,13353311297,14683029195,14084448162,12641608681,11909195657,13219435490,12371474671,12542510130,14709300081,9717793750,13835146591,14047576822,22735154379,7109646116,13824616925,25952238089,23438489682,14149817156,10184712928,12314363820,15809046597,15157304364,11267711570,11898450501,11280560790,12690056898,13575348048,12534542616,12081954992,9807053791,16547531426,10866609933,13626067332,11441659473
SEC31A,11633153052,18901744774,10400707319,8203751033,10521059381,7543253885,9613730699,7324310137,11794185326,7647880058,10216035445,12446218971,2087834758,13934803682,8724319060,12744449063,10631684156,7935777342,10731110418,7507387795,11727076681,9738057572,11987743197,9750846999,12535408480,5731410650,13784524215,5206484072,5876528903,7053827285,6461761441,9694293316,7220120123,9417086077,9940103321,12886390485,8511557603
LCMT1,1169388857,1461624851,2101265991,2122134883,1275521385,1347071496,1325495336,1950958165,1460354804,1195576228,1462653578,1305614053,NA,1240807584,723369441.6,8121210851,779624573.1,1063836278,1558098166,1493167905,2986356215,1612859186,1378551673,2014486223,1636166098,773479576.6,1063414445,363533267.1,664112836,798281851.5,665396361,1529960947,945641764.8,1296158136,1618464337,1950240916,1484378145
